Order_Date,Time,Aging,Customer_Id,Gender,Device_Type,Customer_Login_type,Product_Category,Product,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Payment_method
01-08-2018,15:42:59,1.0,19258.0,Male,Web,Member,Fashion,Jeans,218.0,5.0,0.4,94.4,9.4,High,money_order
24-09-2018,22:10:26,1.0,32484.0,Male,Web,Member,Fashion,Suits,109.0,3.0,0.4,22.5,2.2,Critical,money_order
10-10-2018,15:41:21,1.0,39325.0,Female,Web,Member,Fashion,Sports Wear,85.0,2.0,0.4,1.6,0.2,High,credit_card
15-08-2018,14:04:24,1.0,12836.0,Male,Web,Member,Fashion,Casula Shoes,122.0,5.0,0.5,11.5,1.2,High,credit_card
14-02-2018,11:41:51,1.0,49246.0,Male,Web,Member,Fashion,Running Shoes,224.0,3.0,0.5,123.8,12.4,Medium,credit_card
08-09-2018,17:03:39,1.0,39151.0,Male,Web,Member,Fashion,Formal Shoes,213.0,1.0,0.5,107.4,10.7,High,credit_card
30-10-2018,10:48:02,1.0,48701.0,Male,Web,Member,Fashion,Sneakers,62.0,1.0,0.5,62.0,6.2,Medium,credit_card
13-10-2018,22:30:27,1.0,21692.0,Male,Web,Member,Fashion,Titak watch,228.0,1.0,0.4,111.5,11.2,Medium,credit_card
21-12-2018,22:52:43,1.0,26389.0,Female,Web,Member,Fashion,Fossil Watch,159.0,1.0,0.5,77.4,7.7,Medium,money_order
18-10-2018,08:14:02,1.0,23839.0,Male,Web,Member,Fashion,T - Shirts,248.0,5.0,0.4,143.2,14.3,Medium,e_wallet
10-05-2018,14:48:29,1.0,39990.0,Male,Web,Member,Fashion,Shirts,196.0,3.0,0.4,104.2,10.4,High,money_order
14-03-2018,12:09:44,1.0,22713.0,Male,Web,Member,Fashion,Jeans,218.0,2.0,0.4,120.6,12.1,Critical,credit_card
14-12-2018,06:11:59,1.0,53038.0,Female,Web,Member,Fashion,Suits,109.0,5.0,0.4,7.2,0.7,Medium,credit_card
23-09-2018,11:12:58,1.0,20093.0,Male,Web,Member,Fashion,Sports Wear,85.0,2.0,0.4,42.5,4.3,High,credit_card
14-03-2018,21:00:03,1.0,20484.0,Male,Web,Member,Fashion,Casula Shoes,122.0,1.0,0.5,37.1,3.7,Critical,debit_card
12-01-2018,22:01:07,1.0,37665.0,Female,Web,Member,Fashion,Running Shoes,224.0,3.0,0.4,130.6,13.1,Critical,e_wallet
17-06-2018,20:03:34,1.0,41435.0,Male,Web,Member,Fashion,Formal Shoes,213.0,5.0,0.5,122.4,12.2,Medium,credit_card
17-11-2018,08:04:24,1.0,21982.0,Male,Web,Member,Fashion,Sneakers,62.0,1.0,0.5,15.5,1.6,High,money_order
26-03-2018,16:41:55,1.0,55710.0,Male,Web,Member,Fashion,Titak watch,228.0,1.0,0.4,143.4,14.3,Critical,credit_card
12-09-2018,09:41:01,1.0,32170.0,Male,Web,Member,Fashion,Fossil Watch,159.0,5.0,0.5,55.2,5.5,Medium,credit_card
18-05-2018,10:33:52,1.0,54791.0,Male,Web,Member,Fashion,T - Shirts,248.0,1.0,0.5,158.1,15.8,Medium,credit_card
19-12-2018,14:29:39,1.0,44468.0,Male,Web,Member,Fashion,Shirts,196.0,3.0,0.5,86.6,8.7,High,credit_card
11-08-2018,00:36:56,1.0,26573.0,Female,Web,Guest,Fashion,Jeans,218.0,5.0,0.5,127.1,12.7,High,money_order
11-02-2018,20:58:23,1.0,13722.0,Male,Web,Member,Fashion,Suits,109.0,3.0,0.5,12.7,1.3,Critical,credit_card
24-04-2018,09:19:02,1.0,40086.0,Male,Web,Member,Fashion,Sports Wear,85.0,2.0,0.5,42.5,4.3,High,credit_card
25-10-2018,08:04:30,1.0,47753.0,Male,Web,Member,Fashion,Casula Shoes,122.0,2.0,0.4,37.1,3.7,High,credit_card
09-11-2018,13:17:28,1.0,50708.0,Male,Web,Member,Fashion,Running Shoes,224.0,5.0,0.5,88.0,8.8,High,e_wallet
03-12-2018,22:15:38,1.0,38805.0,Male,Web,Member,Fashion,Formal Shoes,213.0,3.0,0.4,120.2,12.0,Medium,credit_card
03-11-2018,07:36:53,1.0,35228.0,Male,Web,Member,Fashion,Sneakers,62.0,1.0,0.5,62.0,6.2,Medium,credit_card
10-05-2018,00:29:11,1.0,12718.0,Female,Web,Member,Fashion,Titak watch,228.0,1.0,0.5,102.4,10.2,High,credit_card
05-10-2018,16:56:38,1.0,48986.0,Male,Web,Guest,Fashion,Fossil Watch,159.0,3.0,0.4,59.9,6.0,Critical,credit_card
27-12-2018,12:48:41,1.0,57657.0,Male,Web,Member,Fashion,T - Shirts,248.0,1.0,0.5,158.1,15.8,Medium,money_order
04-10-2018,19:58:38,1.0,38202.0,Male,Web,Member,Fashion,Shirts,196.0,1.0,0.5,76.8,7.7,Critical,credit_card
25-07-2018,12:25:18,1.0,27949.0,Male,Web,Member,Fashion,Jeans,218.0,1.0,0.4,120.6,12.1,Critical,credit_card
18-12-2018,19:52:48,1.0,53449.0,Male,Web,Member,Fashion,Suits,109.0,5.0,0.4,7.2,0.7,High,credit_card
09-10-2018,18:07:31,1.0,46766.0,Male,Web,Member,Fashion,Sports Wear,85.0,1.0,0.4,1.6,0.2,High,money_order
04-07-2018,18:28:19,1.0,14259.0,Female,Web,Member,Fashion,Casula Shoes,122.0,1.0,0.5,37.1,3.7,High,credit_card
10-05-2018,16:06:01,1.0,41577.0,Male,Web,Member,Fashion,Running Shoes,224.0,3.0,0.4,117.1,11.7,High,credit_card
15-04-2018,00:16:15,1.0,32510.0,Male,Web,Member,Fashion,Formal Shoes,213.0,3.0,0.4,120.2,12.0,Critical,money_order
30-06-2018,12:27:34,1.0,54007.0,Male,Web,Member,Fashion,Sneakers,62.0,2.0,0.5,31.0,3.1,Medium,credit_card
10-07-2018,12:46:06,1.0,55833.0,Female,Web,Member,Fashion,Titak watch,228.0,1.0,0.4,111.5,11.2,High,credit_card
14-11-2018,13:18:06,1.0,34972.0,Male,Web,Member,Fashion,Fossil Watch,159.0,3.0,0.4,69.5,6.9,Critical,credit_card
01-10-2018,18:33:23,1.0,35926.0,Male,Web,Member,Fashion,T - Shirts,248.0,1.0,0.5,138.2,13.8,High,credit_card
08-04-2018,21:58:21,1.0,10793.0,Male,Web,Member,Fashion,Shirts,196.0,1.0,0.5,108.2,10.8,High,e_wallet
24-04-2018,18:19:49,1.0,51405.0,Male,Web,Member,Fashion,Jeans,218.0,2.0,0.4,129.3,12.9,High,credit_card
13-03-2018,07:51:49,1.0,30804.0,Male,Web,Member,Fashion,Suits,109.0,1.0,0.5,7.2,0.7,High,credit_card
19-05-2018,16:47:00,1.0,22945.0,Female,Web,Member,Fashion,Sports Wear,85.0,5.0,0.4,17.0,1.7,Critical,credit_card
24-06-2018,16:52:57,1.0,34441.0,Male,Web,Member,Fashion,Casula Shoes,122.0,3.0,0.5,38.3,3.8,Critical,credit_card
07-03-2018,09:52:28,1.0,44088.0,Female,Web,Member,Fashion,Running Shoes,224.0,1.0,0.4,139.5,14.0,Medium,money_order
10-11-2018,18:50:46,1.0,57679.0,Male,Web,Member,Fashion,Formal Shoes,213.0,2.0,0.5,111.7,11.2,Medium,credit_card
13-02-2018,20:36:57,1.0,34445.0,Male,Web,Guest,Fashion,Sneakers,62.0,2.0,0.5,31.0,3.1,Critical,debit_card
04-06-2018,10:49:38,1.0,49516.0,Male,Web,Member,Fashion,Titak watch,228.0,1.0,0.5,138.9,13.9,High,money_order
04-08-2018,17:11:46,1.0,45455.0,Male,Web,Member,Fashion,Fossil Watch,159.0,2.0,0.5,63.1,6.3,High,credit_card
06-10-2018,21:50:06,1.0,43893.0,Male,Web,Member,Fashion,T - Shirts,248.0,3.0,0.5,160.6,16.1,High,credit_card
21-02-2018,16:40:04,1.0,46236.0,Male,Web,Member,Fashion,Shirts,196.0,3.0,0.4,104.2,10.4,Critical,credit_card
05-08-2018,14:35:21,1.0,41222.0,Male,Web,Member,Fashion,Jeans,218.0,3.0,0.5,105.3,10.5,High,credit_card
17-06-2018,02:18:29,1.0,57466.0,Female,Web,Member,Fashion,Suits,109.0,1.0,0.5,7.2,0.7,High,credit_card
09-01-2018,19:07:28,1.0,16340.0,Male,Web,Guest,Fashion,Sports Wear,85.0,1.0,0.5,21.3,2.1,High,credit_card
12-05-2018,12:43:44,1.0,37086.0,Male,Web,Member,Fashion,Casula Shoes,122.0,5.0,0.4,17.6,1.8,Critical,credit_card
29-07-2018,19:42:00,1.0,22552.0,Male,Web,Member,Fashion,Running Shoes,224.0,5.0,0.5,132.8,13.3,Medium,money_order
06-01-2018,16:05:51,1.0,16078.0,Female,Web,Member,Fashion,Formal Shoes,213.0,2.0,0.5,111.7,11.2,High,e_wallet
10-12-2018,14:10:28,1.0,50848.0,Female,Web,Member,Fashion,Sneakers,62.0,5.0,0.5,12.4,1.2,Critical,credit_card
16-04-2018,17:03:33,1.0,15706.0,Male,Web,Member,Fashion,Titak watch,228.0,5.0,0.5,136.6,13.7,Critical,credit_card
16-03-2018,10:25:12,1.0,50638.0,Male,Web,Member,Fashion,Fossil Watch,159.0,1.0,0.4,66.3,6.6,Medium,credit_card
02-10-2018,11:33:43,1.0,38332.0,Male,Web,Member,Fashion,T - Shirts,248.0,1.0,0.5,160.6,16.1,Medium,credit_card
20-11-2018,12:23:42,1.0,44448.0,Male,Web,Member,Fashion,Shirts,196.0,3.0,0.4,104.2,10.4,Medium,credit_card
22-10-2018,22:39:55,1.0,25929.0,Female,Web,Member,Fashion,Jeans,218.0,2.0,0.4,129.3,12.9,High,credit_card
04-09-2018,14:11:18,1.0,26979.0,Female,Web,Member,Fashion,Suits,109.0,5.0,0.4,7.2,0.7,Medium,credit_card
20-07-2018,17:40:31,1.0,35843.0,Male,Web,Member,Fashion,Sports Wear,85.0,3.0,0.5,2.5,0.2,Critical,credit_card
16-05-2018,13:26:20,1.0,46596.0,Male,Web,Member,Fashion,Casula Shoes,122.0,2.0,0.5,39.6,4.0,High,money_order
20-12-2018,16:56:19,1.0,40649.0,Male,Web,Member,Fashion,Running Shoes,224.0,2.0,0.4,126.1,12.6,Critical,credit_card
08-06-2018,11:23:52,1.0,24134.0,Male,Web,Member,Fashion,Formal Shoes,213.0,1.0,0.5,130.9,13.1,Critical,credit_card
18-08-2018,08:39:30,1.0,13887.0,Female,Web,Member,Fashion,Sneakers,62.0,1.0,0.5,62.0,6.2,High,credit_card
10-05-2018,21:18:31,1.0,58639.0,Male,Web,Member,Fashion,Titak watch,228.0,5.0,0.5,113.8,11.4,High,credit_card
20-03-2018,07:04:15,1.0,16738.0,Male,Web,Member,Fashion,Fossil Watch,159.0,1.0,0.4,66.3,6.6,Medium,credit_card
13-12-2018,14:16:30,1.0,38330.0,Male,Web,Member,Fashion,T - Shirts,248.0,3.0,0.5,130.8,13.1,Medium,e_wallet
10-12-2018,13:18:07,1.0,23776.0,Male,Web,Member,Fashion,Shirts,196.0,1.0,0.5,76.8,7.7,Medium,money_order
04-07-2018,10:48:43,1.0,45061.0,Male,Web,Member,Fashion,Jeans,218.0,1.0,0.5,131.5,13.1,High,money_order
07-09-2018,18:41:20,1.0,31123.0,Male,Web,Member,Fashion,Suits,109.0,5.0,0.4,18.1,1.8,Medium,credit_card
03-10-2018,12:36:33,1.0,50828.0,Female,Web,Member,Fashion,Sports Wear,85.0,3.0,0.4,28.3,2.8,Medium,credit_card
06-08-2018,17:10:51,1.0,33908.0,Male,Web,Member,Fashion,Casula Shoes,122.0,1.0,0.4,39.6,4.0,Medium,money_order
30-10-2018,18:12:15,1.0,34973.0,Male,Web,Member,Fashion,Running Shoes,224.0,3.0,0.4,130.6,13.1,High,credit_card
02-10-2018,13:14:46,1.0,28837.0,Male,Web,Member,Fashion,Formal Shoes,213.0,1.0,0.5,124.5,12.4,Medium,e_wallet
01-08-2018,21:10:39,1.0,38946.0,Male,Web,Member,Fashion,Sneakers,62.0,1.0,0.4,15.5,1.6,Critical,money_order
05-09-2018,16:52:50,1.0,27509.0,Male,Web,Member,Fashion,Titak watch,228.0,1.0,0.4,129.8,13.0,High,credit_card
06-11-2018,22:04:22,1.0,23039.0,Male,Web,Member,Fashion,Fossil Watch,159.0,5.0,0.4,63.1,6.3,High,credit_card
16-03-2018,12:44:51,1.0,46171.0,Female,Web,Member,Fashion,T - Shirts,248.0,1.0,0.4,148.2,14.8,Medium,credit_card
30-07-2018,21:38:40,1.0,30504.0,Female,Web,Member,Fashion,Shirts,196.0,1.0,0.5,110.1,11.0,Critical,credit_card
06-12-2018,15:30:55,1.0,47477.0,Male,Web,Member,Fashion,Jeans,218.0,1.0,0.5,131.5,13.1,High,credit_card
23-05-2018,10:16:23,1.0,45113.0,Male,Web,Member,Fashion,Suits,109.0,1.0,0.5,15.9,1.6,High,credit_card
18-01-2018,16:02:42,1.0,32238.0,Male,Web,Guest,Fashion,Sports Wear,85.0,2.0,0.5,42.5,4.3,High,credit_card
15-07-2018,21:48:23,1.0,59241.0,Male,Web,Member,Fashion,Casula Shoes,122.0,5.0,0.4,29.8,3.0,High,credit_card
23-09-2018,12:36:30,1.0,27333.0,Male,Web,Member,Fashion,Running Shoes,224.0,1.0,0.4,108.2,10.8,Critical,credit_card
08-05-2018,23:20:58,1.0,33469.0,Male,Web,Member,Fashion,Formal Shoes,213.0,2.0,0.5,120.2,12.0,High,money_order
11-07-2018,00:39:48,1.0,32367.0,Male,Web,Member,Fashion,Sneakers,62.0,2.0,0.4,31.0,3.1,High,credit_card
09-09-2018,20:45:27,1.0,17266.0,Male,Web,Member,Fashion,Titak watch,228.0,1.0,0.4,143.4,14.3,High,money_order
06-04-2018,20:37:19,1.0,46756.0,Female,Web,Member,Fashion,Fossil Watch,159.0,3.0,0.5,55.2,5.5,High,credit_card
15-05-2018,20:11:10,1.0,53100.0,Male,Web,Member,Fashion,T - Shirts,248.0,3.0,0.5,160.6,16.1,Medium,credit_card
16-12-2018,18:47:04,1.0,50633.0,Male,Web,Member,Fashion,Shirts,196.0,3.0,0.4,104.2,10.4,High,credit_card
29-09-2018,15:50:17,1.0,17146.0,Male,Web,Member,Fashion,Jeans,218.0,2.0,0.4,120.6,12.1,Medium,credit_card
12-10-2018,09:04:48,1.0,52313.0,Male,Web,Member,Fashion,Suits,109.0,2.0,0.5,18.1,1.8,High,credit_card
22-02-2018,15:37:18,1.0,53870.0,Male,Web,Member,Fashion,Sports Wear,85.0,1.0,0.4,21.3,2.1,Medium,credit_card
01-08-2018,10:13:27,1.0,27920.0,Female,Web,Member,Fashion,Casula Shoes,122.0,3.0,0.5,38.3,3.8,Medium,credit_card
01-12-2018,10:48:09,1.0,42015.0,Male,Web,Member,Fashion,Running Shoes,224.0,3.0,0.4,117.1,11.7,High,credit_card
19-06-2018,14:32:01,1.0,41040.0,Female,Web,Member,Fashion,Formal Shoes,213.0,5.0,0.4,90.4,9.0,High,credit_card
03-02-2018,22:08:27,1.0,16136.0,Male,Web,Member,Fashion,Sneakers,62.0,5.0,0.5,12.4,1.2,Medium,credit_card
04-06-2018,08:41:09,1.0,59624.0,Female,Web,Member,Fashion,Titak watch,228.0,1.0,0.5,138.9,13.9,High,credit_card
30-12-2018,15:41:39,1.0,19234.0,Male,Web,Member,Fashion,Fossil Watch,159.0,1.0,0.5,47.2,4.7,High,credit_card
19-05-2018,13:05:48,1.0,22250.0,Female,Web,Member,Fashion,T - Shirts,248.0,1.0,0.5,158.1,15.8,High,credit_card
20-09-2018,12:57:14,1.0,33925.0,Female,Web,Member,Fashion,Shirts,196.0,1.0,0.4,112.1,11.2,Medium,credit_card
30-10-2018,11:27:34,1.0,20408.0,Female,Web,Member,Fashion,Jeans,218.0,2.0,0.5,124.9,12.5,High,credit_card
28-11-2018,20:17:51,1.0,24887.0,Male,Web,Member,Fashion,Suits,109.0,3.0,0.4,22.5,2.2,Medium,credit_card
15-03-2018,21:38:09,1.0,57617.0,Male,Web,Member,Fashion,Sports Wear,85.0,5.0,0.5,17.0,1.7,Critical,credit_card
18-11-2018,15:30:49,1.0,53214.0,Male,Web,Member,Fashion,Casula Shoes,122.0,5.0,0.4,17.6,1.8,Medium,credit_card
14-02-2018,08:47:02,1.0,28879.0,Male,Web,Member,Fashion,Running Shoes,224.0,1.0,0.5,117.1,11.7,High,e_wallet
23-06-2018,20:53:56,1.0,33126.0,Male,Web,Member,Fashion,Formal Shoes,213.0,1.0,0.5,122.4,12.2,High,money_order
06-11-2018,20:56:23,1.0,50257.0,Male,Web,Member,Fashion,Sneakers,62.0,5.0,0.4,12.4,1.2,High,credit_card
16-12-2018,00:21:49,1.0,16514.0,Male,Web,Member,Fashion,Titak watch,228.0,2.0,0.4,129.8,13.0,Medium,credit_card
26-08-2018,09:41:18,1.0,39358.0,Male,Web,Member,Fashion,Fossil Watch,159.0,1.0,0.4,72.6,7.3,High,money_order
04-06-2018,13:40:05,1.0,45467.0,Male,Web,Member,Fashion,T - Shirts,248.0,3.0,0.4,138.2,13.8,High,credit_card
30-06-2018,15:40:06,1.0,29126.0,Male,Web,Member,Fashion,Shirts,196.0,5.0,0.4,96.4,9.6,Medium,credit_card
26-07-2018,16:04:07,1.0,53306.0,Female,Web,Member,Fashion,Jeans,218.0,1.0,0.5,135.8,13.6,High,credit_card
11-09-2018,13:00:12,1.0,25916.0,Female,Web,Member,Fashion,Suits,109.0,3.0,0.5,19.2,1.9,Medium,credit_card
19-09-2018,19:07:09,1.0,29614.0,Female,Web,Member,Fashion,Sports Wear,85.0,5.0,0.4,17.0,1.7,Critical,credit_card
17-05-2018,09:03:36,1.0,32495.0,Male,Web,Member,Fashion,Casula Shoes,122.0,1.0,0.5,38.3,3.8,Medium,credit_card
02-09-2018,12:37:46,1.0,30736.0,Male,Web,Member,Fashion,Running Shoes,224.0,5.0,0.5,132.8,13.3,High,credit_card
14-11-2018,22:48:48,1.0,25388.0,Male,Web,Member,Fashion,Formal Shoes,213.0,5.0,0.5,122.4,12.2,High,money_order
15-05-2018,12:07:20,1.0,11021.0,Male,Web,Member,Fashion,Sneakers,62.0,5.0,0.5,12.4,1.2,Critical,credit_card
01-09-2018,06:04:03,1.0,43924.0,Female,Web,Member,Fashion,Titak watch,228.0,1.0,0.4,111.5,11.2,Medium,money_order
18-05-2018,17:24:11,1.0,46605.0,Male,Web,Member,Fashion,Fossil Watch,159.0,1.0,0.4,75.8,7.6,High,credit_card
22-11-2018,13:06:17,1.0,18084.0,Male,Web,Member,Fashion,T - Shirts,248.0,1.0,0.4,148.2,14.8,Medium,credit_card
30-06-2018,15:33:18,1.0,57676.0,Male,Web,Member,Fashion,Shirts,196.0,1.0,0.4,112.1,11.2,Medium,credit_card
06-09-2018,10:50:06,1.0,21253.0,Male,Web,Member,Fashion,Jeans,218.0,3.0,0.4,111.8,11.2,Medium,credit_card
14-10-2018,19:06:02,1.0,44093.0,Male,Web,Member,Fashion,Suits,109.0,2.0,0.5,22.5,2.2,Critical,money_order
12-05-2018,20:43:03,1.0,46879.0,Male,Web,Member,Fashion,Sports Wear,85.0,1.0,0.4,3.3,0.3,High,credit_card
26-09-2018,10:17:31,1.0,29800.0,Male,Web,Member,Fashion,Casula Shoes,122.0,5.0,0.4,17.6,1.8,High,credit_card
28-08-2018,11:25:33,1.0,53909.0,Male,Web,Member,Fashion,Running Shoes,224.0,1.0,0.4,108.2,10.8,Medium,money_order
05-07-2018,06:46:44,1.0,19288.0,Male,Web,Member,Fashion,Formal Shoes,213.0,3.0,0.5,126.6,12.7,High,credit_card
20-06-2018,11:08:55,1.0,24434.0,Female,Web,Member,Fashion,Sneakers,62.0,5.0,0.5,12.4,1.2,Medium,money_order
02-11-2018,10:13:10,1.0,25586.0,Male,Web,Member,Fashion,Titak watch,228.0,5.0,0.5,113.8,11.4,Critical,credit_card
26-12-2018,19:58:48,1.0,11972.0,Male,Web,Member,Fashion,Fossil Watch,159.0,2.0,0.5,69.5,6.9,Medium,credit_card
09-02-2018,14:36:15,1.0,26400.0,Male,Web,Member,Fashion,T - Shirts,248.0,1.0,0.5,165.5,16.6,High,credit_card
01-09-2018,22:10:50,1.0,46585.0,Male,Web,Member,Fashion,Shirts,196.0,1.0,0.4,108.2,10.8,Medium,e_wallet
18-12-2018,09:52:19,1.0,38703.0,Male,Web,Member,Fashion,Jeans,218.0,5.0,0.5,127.1,12.7,Medium,credit_card
12-09-2018,08:31:16,1.0,28074.0,Male,Web,Member,Fashion,Suits,109.0,1.0,0.5,27.9,2.8,Critical,credit_card
14-05-2018,09:26:01,1.0,33611.0,Female,Web,Member,Fashion,Sports Wear,85.0,1.0,0.5,2.5,0.2,High,money_order
11-11-2018,16:28:13,1.0,23760.0,Male,Web,Member,Fashion,Casula Shoes,122.0,1.0,0.4,32.2,3.2,Critical,credit_card
11-03-2018,23:17:36,1.0,43836.0,Male,Web,Guest,Fashion,Running Shoes,224.0,1.0,0.5,99.2,9.9,Critical,credit_card
22-06-2018,11:29:34,1.0,47659.0,Male,Web,Member,Fashion,Formal Shoes,213.0,2.0,0.5,128.7,12.9,High,credit_card
14-11-2018,20:09:08,1.0,14742.0,Male,Web,Member,Fashion,Sneakers,62.0,1.0,0.5,62.0,6.2,Critical,money_order
18-12-2018,01:40:19,1.0,13497.0,Male,Web,Member,Fashion,Titak watch,228.0,5.0,0.5,136.6,13.7,Medium,money_order
24-07-2018,21:05:02,1.0,35629.0,Male,Web,Member,Fashion,Fossil Watch,159.0,5.0,0.5,71.1,7.1,High,credit_card
27-06-2018,07:56:43,1.0,48609.0,Male,Web,Member,Fashion,T - Shirts,248.0,2.0,0.4,158.1,15.8,High,money_order
26-09-2018,13:34:20,1.0,22895.0,Male,Web,Member,Fashion,Shirts,196.0,5.0,0.4,76.8,7.7,Critical,e_wallet
18-11-2018,13:59:26,1.0,23083.0,Male,Web,Member,Fashion,Jeans,218.0,1.0,0.4,120.6,12.1,High,credit_card
20-03-2018,08:57:56,1.0,22899.0,Male,Web,Member,Fashion,Suits,109.0,1.0,0.5,24.6,2.5,High,credit_card
29-07-2018,22:17:46,1.0,48848.0,Male,Web,Member,Fashion,Sports Wear,85.0,3.0,0.4,28.3,2.8,Medium,money_order
20-12-2018,16:41:25,1.0,17884.0,Male,Web,Member,Fashion,Casula Shoes,122.0,2.0,0.4,37.1,3.7,Medium,money_order
20-09-2018,15:12:24,1.0,36392.0,Male,Web,Member,Fashion,Running Shoes,224.0,1.0,0.5,141.8,14.2,High,money_order
02-08-2018,14:23:39,1.0,43881.0,Male,Web,Member,Fashion,Formal Shoes,213.0,2.0,0.5,128.7,12.9,Critical,credit_card
10-05-2018,01:53:35,1.0,44945.0,Male,Web,Member,Fashion,Sneakers,62.0,3.0,0.5,20.7,2.1,High,credit_card
15-09-2018,18:34:32,1.0,54102.0,Male,Web,Member,Fashion,Titak watch,228.0,1.0,0.4,143.4,14.3,High,credit_card
26-11-2018,15:05:10,1.0,41839.0,Male,Web,Member,Fashion,Fossil Watch,159.0,1.0,0.4,66.3,6.6,High,money_order
20-09-2018,16:28:14,1.0,34169.0,Male,Web,Member,Fashion,T - Shirts,248.0,1.0,0.5,118.4,11.8,Medium,credit_card
03-11-2018,09:54:45,1.0,38163.0,Male,Web,Member,Fashion,Shirts,196.0,5.0,0.5,67.0,6.7,High,credit_card
30-12-2018,01:29:22,1.0,59819.0,Male,Web,Member,Fashion,Jeans,218.0,5.0,0.4,94.4,9.4,Medium,credit_card
03-09-2018,18:56:53,1.0,39611.0,Female,Web,Member,Fashion,Suits,109.0,2.0,0.4,20.3,2.0,Critical,credit_card
15-11-2018,16:27:39,1.0,14737.0,Male,Web,Member,Fashion,Sports Wear,85.0,1.0,0.5,21.3,2.1,High,money_order
20-11-2018,18:36:02,1.0,58387.0,Female,Web,Member,Fashion,Casula Shoes,122.0,1.0,0.5,40.8,4.1,High,credit_card
10-11-2018,20:50:07,1.0,17300.0,Male,Web,Member,Fashion,Running Shoes,224.0,5.0,0.4,121.6,12.2,High,money_order
01-11-2018,00:03:15,1.0,10623.0,Female,Web,Member,Fashion,Formal Shoes,213.0,5.0,0.5,122.4,12.2,Medium,credit_card
23-09-2018,22:32:31,1.0,16681.0,Female,Web,Member,Fashion,Sneakers,62.0,5.0,0.5,12.4,1.2,Medium,credit_card
30-05-2018,10:54:47,1.0,46669.0,Male,Web,Member,Fashion,Titak watch,228.0,2.0,0.4,129.8,13.0,Medium,money_order
13-10-2018,02:32:34,1.0,30597.0,Male,Web,Member,Fashion,Fossil Watch,159.0,2.0,0.4,72.6,7.3,Medium,credit_card
27-08-2018,18:05:39,1.0,11417.0,Male,Web,Member,Fashion,T - Shirts,248.0,2.0,0.5,143.2,14.3,High,credit_card
17-11-2018,09:34:31,1.0,40255.0,Male,Web,Member,Fashion,Shirts,196.0,3.0,0.5,110.1,11.0,Critical,money_order
01-09-2018,14:55:12,1.0,14569.0,Male,Web,Member,Fashion,Jeans,218.0,5.0,0.5,105.3,10.5,Medium,credit_card
20-07-2018,18:40:07,1.0,45851.0,Male,Web,Member,Fashion,Suits,109.0,1.0,0.5,25.7,2.6,High,credit_card
16-12-2018,18:39:54,1.0,49028.0,Male,Web,Member,Fashion,Sports Wear,85.0,3.0,0.5,28.3,2.8,High,credit_card
27-07-2018,07:57:16,1.0,10360.0,Male,Web,Member,Fashion,Casula Shoes,122.0,1.0,0.4,39.6,4.0,High,credit_card
05-02-2018,18:46:20,1.0,40922.0,Female,Web,Member,Fashion,Running Shoes,224.0,3.0,0.5,137.3,13.7,High,credit_card
25-04-2018,14:33:02,1.0,17990.0,Male,Web,Member,Fashion,Formal Shoes,213.0,3.0,0.5,113.8,11.4,Medium,credit_card
14-08-2018,14:50:08,1.0,16528.0,Male,Web,Member,Fashion,Sneakers,62.0,3.0,0.4,20.7,2.1,High,e_wallet
23-11-2018,09:21:57,1.0,40186.0,Male,Web,Member,Fashion,Titak watch,228.0,5.0,0.4,125.2,12.5,High,credit_card
24-04-2018,00:28:24,1.0,21901.0,Male,Web,Member,Fashion,Fossil Watch,159.0,1.0,0.5,74.2,7.4,Medium,e_wallet
29-12-2018,13:38:29,1.0,24659.0,Male,Web,Member,Fashion,T - Shirts,248.0,1.0,0.5,160.6,16.1,High,credit_card
13-04-2018,10:28:49,1.0,35036.0,Male,Web,Member,Fashion,Shirts,196.0,1.0,0.4,108.2,10.8,High,credit_card
02-09-2018,11:41:45,1.0,24169.0,Male,Web,Member,Fashion,Jeans,218.0,1.0,0.5,129.3,12.9,High,credit_card
29-01-2018,10:15:00,1.0,41055.0,Male,Web,Member,Fashion,Suits,109.0,1.0,0.4,24.6,2.5,Critical,credit_card
08-05-2018,13:53:51,1.0,43663.0,Male,Web,Member,Fashion,Sports Wear,85.0,3.0,0.4,28.3,2.8,Medium,credit_card
27-07-2018,15:07:38,1.0,21722.0,Female,Web,Member,Fashion,Casula Shoes,122.0,1.0,0.4,39.6,4.0,High,credit_card
05-04-2018,10:58:05,1.0,11840.0,Male,Web,Guest,Fashion,Running Shoes,224.0,3.0,0.5,137.3,13.7,Medium,credit_card
23-03-2018,18:43:15,1.0,24163.0,Male,Web,Member,Fashion,Formal Shoes,213.0,5.0,0.5,122.4,12.2,Critical,credit_card
23-09-2018,12:46:53,1.0,51986.0,Male,Web,Member,Fashion,Sneakers,62.0,5.0,0.5,12.4,1.2,Critical,credit_card
04-10-2018,17:52:53,1.0,17211.0,Male,Web,Member,Fashion,Titak watch,228.0,3.0,0.5,127.5,12.7,High,e_wallet
30-06-2018,12:17:24,1.0,22371.0,Male,Web,Member,Fashion,Fossil Watch,159.0,1.0,0.5,47.2,4.7,High,credit_card
28-07-2018,05:08:36,1.0,10260.0,Male,Web,Member,Fashion,T - Shirts,248.0,2.0,0.5,153.1,15.3,Medium,money_order
